scorer,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180
bodyparts,head,head,head,eye1,eye1,eye1,eye2,eye2,eye2,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,body5,body5,body5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
87,78.23009,367.49854,0.38552737,82.14549,365.38293,0.70018345,78.48449,364.0194,0.73906314,97.601,355.09937,0.91029584,114.30282,346.63675,0.84958494,135.28185,340.83762,0.89684683,151.42879,337.26855,0.75916237,173.42061,329.60553,0.65180945
88,77.99949,376.0674,0.50194216,81.81281,373.89288,0.70641154,76.26953,372.1467,0.7993959,90.06953,365.4415,0.9354559,104.55357,355.6594,0.80674344,120.624886,345.3422,0.9147432,133.84688,339.03888,0.693168,149.03528,327.64893,0.5796624
89,77.45945,375.59802,0.46576396,81.01259,373.67538,0.68844295,76.227905,372.06958,0.77394235,90.62566,366.9415,0.9413965,106.604546,357.34787,0.84507304,123.09125,349.70065,0.8979174,136.74098,343.17276,0.7615841,152.43187,333.82794,0.6588803
90,77.486694,376.11142,0.4330918,81.47841,373.85068,0.6636843,76.74522,372.10623,0.7476406,90.76539,366.6079,0.9089699,107.65038,356.78506,0.82998306,127.44691,347.7486,0.9269844,145.65381,341.596,0.87643224,164.69485,335.91055,0.8445244
91,77.38353,376.5079,0.42124856,81.3917,374.11478,0.6564346,76.81078,372.4619,0.7388537,90.91153,367.34326,0.9170267,108.49627,357.2112,0.8344046,128.87677,349.06393,0.93245345,146.12943,343.17358,0.8687598,166.29309,336.81204,0.8004497
92,77.754135,375.95367,0.42644808,81.26009,373.66855,0.668679,77.04772,371.98642,0.74509656,91.48786,366.76608,0.92123353,109.03262,357.2745,0.8241058,129.05902,349.48282,0.93979573,145.95631,343.62753,0.8684061,165.18352,336.78738,0.83656853
93,77.38622,375.82376,0.37348285,81.11301,373.5894,0.6271299,77.28037,371.80548,0.6897179,91.858,366.88046,0.89830554,109.59323,357.28168,0.81690913,129.54312,349.4339,0.93690294,147.10442,343.75003,0.8617752,167.73132,337.37317,0.8351116
94,77.399796,375.72992,0.372358,81.10059,373.5285,0.62371117,77.27603,371.76895,0.6862469,91.81143,366.94415,0.89105195,109.43222,357.52957,0.8147861,129.2042,349.7266,0.9472421,146.96198,344.18008,0.8564313,167.10994,337.64972,0.83360004
95,77.41174,375.53925,0.37459788,81.14742,373.3676,0.6256344,77.25584,371.61163,0.68760216,92.0315,366.67435,0.9059364,109.153465,357.45523,0.8389786,129.07216,350.04343,0.9573099,146.82188,344.35358,0.8592991,167.13066,337.67917,0.8492994
96,75.85339,376.22867,0.2732194,79.38957,374.78186,0.6123392,77.848755,371.742,0.5831632,107.33245,362.86917,0.8146376,129.36243,348.407,0.83015466,158.5932,337.61377,0.7891105,190.64998,328.76492,0.76906973,221.94069,323.1593,0.72521365
97,75.88154,376.48495,0.24308671,78.89789,375.36484,0.58076936,78.198166,372.07553,0.5510867,109.20632,366.12256,0.7958944,134.3528,354.5045,0.83874893,166.5867,344.22473,0.7414677,200.88574,333.24234,0.73699456,232.0883,322.3385,0.6437487
98,77.08227,377.29742,0.2813291,80.180214,375.90677,0.6061951,78.64382,372.76926,0.58982503,112.86764,364.26096,0.8019763,138.26352,353.65182,0.83913344,171.3333,344.75208,0.7434146,205.46024,332.1739,0.75777453,236.91223,322.50122,0.6297212
99,77.9201,378.16144,0.31788555,81.15912,376.6217,0.6488305,78.50906,374.1636,0.63057184,115.35468,363.61194,0.74596643,141.64589,352.7319,0.81836313,174.6621,343.48325,0.6971567,208.95747,330.8992,0.77962,241.33536,320.603,0.64635
100,78.50299,379.0406,0.3471115,82.23,377.41977,0.68765354,78.93361,374.53134,0.67615837,118.69706,363.49545,0.69837403,143.33975,351.45648,0.8388328,174.97264,342.99817,0.78004336,208.30743,330.8295,0.77966005,241.48473,320.20398,0.6589702
101,77.82532,374.96628,0.38812685,80.6753,373.843,0.6924234,77.91473,371.35074,0.7000096,101.64976,361.3763,0.8604853,121.455215,347.81763,0.85186297,145.17218,336.31903,0.9041578,170.95958,324.16028,0.8517657,197.34088,309.40295,0.73855466
102,76.704315,375.91498,0.36879498,79.65702,374.40347,0.7078331,77.69702,371.60907,0.7074566,101.581635,364.44553,0.8449366,125.16397,350.58594,0.8136053,154.19815,340.069,0.8703106,181.10507,330.58148,0.82860655,211.00716,318.88608,0.70717406
103,76.76911,375.9215,0.34355778,80.18783,374.3064,0.69020504,78.040504,371.65738,0.6793932,103.5527,364.68457,0.83924687,127.41838,351.40347,0.8366666,156.5203,341.91077,0.8680718,184.80077,331.84982,0.8578481,213.87335,323.3306,0.69627213
104,76.526535,375.86252,0.33736983,79.84493,374.28958,0.6975594,78.01151,371.64584,0.6748339,103.41537,365.3174,0.8579376,128.4692,352.08585,0.8300353,158.08786,342.45377,0.8750668,186.9536,333.83102,0.8433704,215.74562,324.51096,0.672266
105,77.19873,376.57324,0.34817174,80.334625,374.9732,0.7050922,77.77344,372.61584,0.6864603,106.63731,365.50848,0.82313097,131.29181,351.89944,0.82060325,162.73807,342.95834,0.8515968,190.76074,333.6779,0.80704826,219.5789,324.33035,0.67017895
106,77.995834,376.27167,0.39560178,81.788155,373.9683,0.6707664,77.11969,371.4977,0.67485976,101.90427,356.38193,0.76501375,122.66761,338.92935,0.8431892,147.34491,322.59717,0.8318102,178.3247,303.33014,0.7987495,203.75053,285.77356,0.671648
107,78.61321,377.42627,0.40511617,82.6908,375.2768,0.68908924,77.76984,372.26892,0.69734097,104.731384,357.31012,0.7562126,125.97841,339.82596,0.8147995,150.05551,325.68427,0.8723261,181.64755,304.51218,0.81010896,206.70573,288.6047,0.6318052
108,78.1655,378.87228,0.40531626,83.24455,375.82858,0.6868531,78.16496,372.53052,0.6979195,107.113594,356.48376,0.69628686,128.74994,338.68378,0.82450527,155.28348,324.32297,0.85564065,183.69884,305.28458,0.83307934,210.79121,289.51816,0.6889232
109,79.13909,379.2747,0.4171025,83.35302,376.35916,0.70885485,79.52865,372.40823,0.7077022,109.30944,356.6837,0.67052424,132.16673,338.3251,0.78319,161.5175,322.2802,0.8528206,187.6249,307.35037,0.83983266,215.60864,290.1947,0.7115053
110,80.42578,380.18042,0.41543436,84.26167,376.94855,0.6996714,80.14246,373.22238,0.693558,114.05284,355.82104,0.66285264,135.43375,338.84857,0.80032223,162.28317,322.96088,0.8330496,192.27916,306.7891,0.8186951,219.24721,289.96588,0.72282517
111,76.59854,378.60715,0.31592607,79.94726,377.39743,0.66108966,77.98783,373.4663,0.6295663,104.13379,362.9584,0.81314886,126.738075,345.9992,0.8106113,153.57278,330.92593,0.80105525,181.44164,319.39432,0.83038974,209.13187,307.36844,0.62510884
112,76.629036,378.53836,0.29978618,80.37004,376.98047,0.66072047,78.15233,374.18884,0.62458676,103.89795,365.0242,0.8508799,126.760185,350.42426,0.8380562,157.49889,338.70425,0.79856867,186.89282,327.61206,0.8359032,217.4372,313.11227,0.6757012
113,76.48491,378.7619,0.29372844,80.25654,377.18588,0.6504051,78.02675,374.3637,0.6151616,106.82735,364.43695,0.80342585,130.30402,349.74503,0.8151599,163.26,337.90726,0.7956498,193.055,326.87683,0.7979401,223.30551,314.51566,0.69286215
114,77.15064,378.44373,0.31571954,80.9833,376.74454,0.65827477,78.4289,373.48013,0.63628566,108.10134,364.18353,0.7679289,132.20181,349.943,0.79240745,162.9632,337.87915,0.81993926,193.61823,327.66776,0.80942416,224.90712,315.98206,0.6450464
115,78.22986,374.20383,0.3443691,80.896034,373.6598,0.7345882,79.70907,370.46042,0.6911449,107.05916,368.91803,0.867763,130.12537,360.0772,0.8042504,156.73306,346.71063,0.9138064,178.01212,331.08563,0.9249345,201.83037,316.37555,0.86966085
116,76.7525,373.62656,0.42319345,79.753944,373.03775,0.7451078,76.55653,370.7945,0.7537777,95.78398,368.9221,0.94562477,112.56756,362.18204,0.8403875,131.55466,358.4372,0.8703398,146.6915,355.69687,0.77404654,166.71913,349.2181,0.63746667
117,75.87597,373.86203,0.3574302,78.221016,373.62033,0.74180764,77.06891,370.78674,0.71897423,99.52406,369.86606,0.9460749,120.00375,363.48752,0.8404178,145.98763,359.81952,0.9072152,171.2424,356.43698,0.8819364,195.98753,352.50705,0.8106183
118,76.07119,373.87195,0.38325283,78.530235,373.71527,0.76732224,77.02554,370.86267,0.74871373,100.39139,370.38965,0.9463547,120.82857,365.62027,0.8314071,147.31035,361.4384,0.91607577,173.16933,358.95694,0.8671687,198.28381,357.8268,0.79117864
119,75.81367,374.05402,0.37355363,78.962814,373.73642,0.766706,76.990524,371.03314,0.7468075,100.39846,371.0922,0.9415054,121.448,366.6834,0.84273726,148.35178,362.90024,0.8926192,173.9078,360.87708,0.866846,199.92456,360.03333,0.8145885
120,76.83377,374.91278,0.3519132,79.47885,374.08917,0.74470013,78.016014,371.75003,0.7208997,100.71319,371.16452,0.9536235,121.5007,366.86945,0.8198959,147.73679,363.516,0.8985956,173.19696,361.0944,0.8819174,197.49771,360.2348,0.8560223
121,77.09469,374.93893,0.36290842,79.75258,374.14252,0.7530351,78.112885,371.78638,0.73200226,101.47415,371.0833,0.9354017,122.26119,366.9591,0.8104099,148.62695,363.7057,0.9044743,174.01039,361.6675,0.8817909,199.2278,360.82947,0.87164176
122,75.74064,378.93546,0.32392308,78.89136,378.0383,0.7125465,77.61032,374.98706,0.68124884,106.04321,370.99506,0.8615426,131.78181,361.54724,0.81306005,160.62497,352.49454,0.8929613,185.4395,344.7724,0.8426332,214.81879,337.39743,0.7645664
123,76.25938,379.20886,0.3091718,78.944275,379.70114,0.72555786,78.44147,376.02444,0.68093354,107.58721,373.6434,0.8768755,134.24411,365.31128,0.8163543,165.98183,359.30994,0.85255283,196.02458,355.29245,0.8183107,230.35956,346.6766,0.7062036
124,78.39877,379.26096,0.35625872,81.28142,379.7536,0.78448826,80.01833,376.14606,0.744398,109.210236,374.00116,0.8550561,140.63013,366.19727,0.792059,171.48233,360.3355,0.81990045,202.12794,357.52545,0.80011046,236.98201,351.60382,0.6966109
125,79.24039,379.18796,0.3420448,82.28332,379.68674,0.76686674,80.684906,376.13275,0.73056805,112.13257,374.05313,0.83513916,141.75386,365.70596,0.8305872,174.66138,360.49844,0.80857736,206.4001,358.61295,0.8035659,240.93706,354.3396,0.7285829
126,79.46124,379.06693,0.3550882,82.53732,379.6453,0.7643283,80.81862,375.83612,0.7371209,113.66916,374.61423,0.803864,144.29224,366.3728,0.8284784,178.66505,361.6799,0.78780156,208.38144,359.74683,0.81895727,243.03113,355.39105,0.7295824
127,78.95831,379.7995,0.34389314,82.42947,379.60794,0.7591947,80.9566,375.57016,0.72908795,115.26677,374.4903,0.77518415,145.71088,366.5503,0.81414884,181.09573,361.5044,0.80527455,210.19525,359.08517,0.8162084,247.33925,355.6851,0.7382182
128,80.04003,379.2546,0.341875,83.4575,380.0046,0.74543506,81.27662,376.82513,0.72892964,116.62532,375.03052,0.7655057,146.41145,366.53406,0.8137945,179.98483,361.61508,0.79966533,210.13034,359.406,0.8222205,247.71942,356.04715,0.7188959
129,85.58865,384.29993,0.30044073,89.45074,382.58093,0.70568794,85.79706,380.45856,0.60714906,115.37994,375.0573,0.8782379,141.97911,364.11246,0.82359964,173.3002,360.0545,0.8461582,202.37155,360.62653,0.839518,239.72937,362.1758,0.75412095
130,76.116745,378.0773,0.29598644,79.54114,376.8116,0.6491657,77.96663,373.73224,0.6247965,107.84984,364.93787,0.7739826,133.57648,353.3416,0.8439323,164.92752,343.29306,0.80438036,198.11317,330.23294,0.7665636,228.75655,321.14175,0.7110487
131,77.061455,377.72284,0.30530274,80.19799,376.62717,0.66816205,78.66594,373.07852,0.63495797,109.145454,366.1858,0.78118014,135.30858,355.13403,0.8570912,167.23305,345.7667,0.72989124,204.38773,336.33954,0.73812807,235.92531,328.0986,0.6774646
132,78.78755,378.47223,0.37484887,82.02854,377.75827,0.7359677,78.73986,375.26172,0.7175822,112.32901,366.98474,0.77320564,139.50734,357.08713,0.822316,170.19217,350.03735,0.7886438,206.78621,340.49554,0.7502021,240.60275,331.9414,0.62649256
133,79.64941,378.2026,0.37784165,82.77068,377.6495,0.7414873,80.064285,374.46463,0.7213312,114.40231,367.16327,0.76359034,141.42615,357.74274,0.853097,172.47137,350.91434,0.80953115,208.23695,342.7453,0.72201127,243.67189,334.41998,0.6232998
134,80.88157,380.4791,0.39843524,83.98571,378.29367,0.7391862,81.29724,375.00156,0.73450476,116.28565,367.48108,0.74066556,144.32167,358.4297,0.8583439,175.3281,351.91815,0.81160206,208.37003,344.20233,0.74687463,246.01201,338.2532,0.61855584
135,83.87937,380.9476,0.3017022,88.057076,378.5659,0.6835013,86.67388,376.78537,0.59287715,114.16559,368.84256,0.91571486,134.95207,360.24756,0.8519031,154.41185,354.41302,0.897741,173.56203,351.3089,0.89191425,192.7334,346.72345,0.8808935
136,86.4182,380.75327,0.24202289,90.60079,378.9703,0.6535292,87.343796,377.21533,0.5493786,115.93038,370.18912,0.9425407,134.66043,362.8832,0.8130674,154.75584,355.16626,0.898976,173.6532,352.34967,0.8886383,193.13483,348.32678,0.86082023
137,83.54216,381.48303,0.21603347,90.442505,379.30905,0.6320845,87.32607,377.75354,0.51893234,117.159325,371.2304,0.9265679,135.25659,364.45352,0.8678218,153.55609,360.68097,0.91718227,169.75862,360.03592,0.92490345,185.91585,357.90765,0.926898
138,92.293884,380.5237,0.33058998,99.527054,379.04187,0.70964676,92.804245,377.2595,0.6782955,118.8421,371.8261,0.9376655,137.1865,365.29654,0.86731976,154.5327,363.04272,0.8628908,170.24818,362.58304,0.93160266,186.23679,362.0071,0.92716646
139,93.00712,380.24988,0.32118753,100.5943,378.97766,0.7144836,93.632286,377.10645,0.6741338,119.939644,372.1288,0.93193567,138.76094,367.6434,0.857453,155.9086,366.43738,0.83686763,171.78607,365.59903,0.9074546,187.96297,365.10242,0.9272717
140,97.09547,379.24597,0.32878613,101.253006,378.72018,0.70564234,94.5889,377.17935,0.65328,121.40253,372.11346,0.93003434,139.9841,367.99454,0.84472436,156.97017,366.74194,0.8680422,173.14876,366.4588,0.9156516,188.37859,366.6307,0.9093076
141,97.82169,378.99274,0.3517265,102.44502,378.58432,0.7107515,95.83094,377.2017,0.68371177,121.570015,372.13123,0.9353801,139.7418,368.7102,0.8463525,157.19809,366.98608,0.88000435,173.60982,367.0403,0.9077834,188.88365,367.0949,0.9151971
142,97.587875,379.2564,0.33618534,101.9819,378.78082,0.7020822,95.4666,377.21954,0.66778463,121.67942,372.52628,0.9272244,139.75635,369.0107,0.84771746,156.67918,367.19308,0.87445885,173.16524,367.4659,0.91417176,188.4774,367.60385,0.89343506
143,97.53458,379.2471,0.34203824,102.04909,378.79538,0.7080092,95.35602,377.2791,0.671335,121.82455,372.36957,0.92832744,139.88708,368.8411,0.86323947,156.49158,367.0801,0.8815878,173.23795,367.68304,0.9170002,188.72105,368.56152,0.90018857
144,98.49383,378.95062,0.34587452,104.401375,377.89984,0.68582326,97.68871,376.9025,0.65589774,121.463165,372.21246,0.9407263,139.63963,368.7338,0.8409836,155.97343,367.71695,0.87565714,172.38724,368.02414,0.92278963,187.36679,368.2585,0.88402015
145,80.14094,380.50824,0.38901195,84.39337,379.03024,0.6985826,80.619385,376.5389,0.70593584,118.59546,372.73944,0.75208294,142.86278,364.6937,0.80578154,163.626,361.6144,0.8409374,181.04271,360.26172,0.8142516,203.5607,354.25247,0.73141265
146,75.259964,374.7242,0.19414814,77.800514,373.90143,0.53460103,78.26261,370.99725,0.4905136,112.05591,370.35605,0.77418846,138.0422,363.12912,0.83248466,170.32454,359.12186,0.78684753,207.00713,354.79428,0.72322595,240.6578,347.23697,0.7435729
147,75.94744,375.04874,0.19331652,78.260345,374.0219,0.51186657,78.64791,371.22098,0.4767599,114.94022,370.17166,0.7384884,142.67247,363.1324,0.83963984,175.42456,359.2167,0.7542617,212.77798,356.3535,0.7563267,247.53252,353.714,0.7378391
148,76.060295,375.7063,0.2404127,78.82114,374.65652,0.5502437,78.43941,371.67044,0.5412525,116.72815,370.47153,0.7331817,144.59189,363.64407,0.8504016,178.9353,359.9605,0.76010376,214.33885,357.90277,0.7250804,251.77446,353.75543,0.6842523
149,76.32096,376.1278,0.26723865,79.30596,375.00357,0.584993,78.46896,371.99673,0.5747662,117.997986,370.5548,0.70070356,146.45403,363.74142,0.83194417,182.1628,360.12402,0.7459966,216.57982,357.8538,0.71564996,254.5,354.38376,0.682108
150,77.42263,370.83115,0.37534884,79.39874,370.99384,0.7599552,77.94693,368.9631,0.7243959,103.77786,369.62857,0.839759,130.29732,364.11047,0.8393381,163.95361,363.6914,0.8377418,189.01193,365.09476,0.8250223,223.43515,363.01147,0.7441779
151,77.545044,369.67792,0.3640719,79.86416,370.26697,0.7261207,77.658035,368.7177,0.69951415,106.51748,367.6743,0.816996,134.05087,364.43018,0.81245595,164.34956,366.46313,0.8292863,193.52925,368.1979,0.83917314,224.54721,368.71863,0.776322
152,77.91498,370.14227,0.32408038,80.15591,370.58588,0.68523407,79.17551,367.78506,0.65601176,108.19797,367.4832,0.7950286,135.7498,365.51352,0.8299999,166.14291,367.3155,0.83682936,195.21,368.95364,0.8362832,225.6449,370.0927,0.8089309
153,77.955894,370.1785,0.31643802,80.22657,370.6904,0.6796416,79.28361,367.78568,0.64780915,109.58283,368.79565,0.7796351,137.53455,366.482,0.79192144,168.23683,367.59875,0.7904819,197.2071,369.55252,0.8198118,227.19334,370.77383,0.8248006
154,78.417564,370.6864,0.32421204,80.77603,371.0566,0.67660415,79.4915,368.35522,0.652891,110.75975,368.95868,0.7577791,140.03568,366.72607,0.76624906,170.00996,367.82266,0.8026991,200.18076,369.80322,0.81439406,229.55652,371.46008,0.82585645
155,78.06951,370.70618,0.33134517,80.53446,371.16168,0.68997127,79.20326,368.37274,0.6652632,110.3406,369.4847,0.7545376,139.7268,367.1322,0.76968867,169.8068,367.90002,0.8029077,200.00705,369.97043,0.8152731,229.73167,371.5817,0.8189445
156,78.20748,372.60016,0.32458687,80.22341,372.00647,0.70963013,79.655556,368.874,0.67705065,110.04804,369.42035,0.75583416,140.17659,366.97498,0.7625108,170.15288,368.04987,0.8150094,199.1345,370.01428,0.8295207,228.14993,370.14923,0.7985637
157,107.92166,355.1611,0.57925016,112.679054,355.98798,0.8731962,106.61337,352.3448,0.9000093,127.978004,359.57465,0.9438572,148.6217,362.34192,0.8166658,167.54459,367.3744,0.88224554,182.59624,371.83755,0.83466303,201.63623,374.2627,0.8001956
158,74.33644,334.17432,0.50490564,79.5816,334.27783,0.88199526,73.76407,332.0195,0.8670944,95.16012,337.20642,0.8935885,113.692444,339.06613,0.8759603,130.50589,341.94348,0.93288696,145.77467,345.81677,0.868072,162.81976,349.51617,0.7811859
159,74.97108,329.41666,0.5026743,79.77311,329.63107,0.8454904,74.06219,327.6735,0.85155714,93.83359,330.79446,0.91844,111.73392,332.4219,0.8640839,129.82281,337.0202,0.9185684,145.83488,343.0382,0.9304525,159.94472,346.74533,0.9537512
160,74.8442,327.14578,0.515968,79.68287,327.16833,0.8292698,73.82815,325.01672,0.8654319,93.30331,328.93503,0.91019565,110.5304,330.5268,0.8603279,129.28897,335.32114,0.89301836,145.28142,341.92712,0.959376,159.37639,346.31522,1
161,74.76748,326.06204,0.5378831,79.97327,325.94446,0.8368649,73.412315,324.08466,0.8754322,93.35904,328.07846,0.90801436,110.62206,329.8663,0.85889053,128.7379,334.56024,0.8941504,144.63289,341.39786,0.94558996,158.80936,346.44666,1
162,74.81941,325.46884,0.53583634,79.889946,325.42117,0.83343387,73.51909,323.56085,0.8690694,93.16274,327.70007,0.91954684,110.37974,329.10077,0.85209614,128.59561,334.2072,0.8824883,144.57668,340.4532,0.9411718,158.82549,346.17474,1
163,74.78945,324.9885,0.55599767,79.15934,325.29968,0.85719216,73.231346,323.09,0.8879078,93.065384,327.28162,0.91313004,110.37301,328.80167,0.84761536,128.81273,333.07568,0.87791365,144.19197,339.58838,0.92486256,158.80226,345.79678,1
164,74.70476,324.92673,0.54683447,78.94722,325.31693,0.84860545,73.32618,323.02148,0.87949276,93.04363,327.242,0.9214065,111.11961,328.9189,0.8663325,128.60641,332.63544,0.8872754,143.94984,339.20856,0.93543833,158.32729,345.73325,1
165,74.41371,325.0977,0.5572644,78.91756,325.29684,0.8507157,72.81553,323.22,0.88638073,93.03686,327.11212,0.92139184,110.888374,328.55417,0.8711862,129.2878,332.8717,0.87921214,142.6454,338.39,0.88590497,157.93073,343.83456,0.97349757
166,74.40949,325.1801,0.55611175,78.8793,325.34396,0.85639566,72.84543,323.21396,0.8915999,93.21657,327.06607,0.9138793,111.15606,328.61465,0.8665997,127.943794,332.0551,0.8769297,142.63194,338.07498,0.89651316,156.56366,343.91525,0.98727894
167,74.40949,325.1801,0.8035846,78.8793,325.34396,0.985277,72.84543,323.21396,1,98.25309,318.918,0.7425952,86.64521,322.46246,0.53739446,80.59061,322.8,0.33379436,158.4114,329.3873,0.1962932,165.28728,330.98953,0.46581793
168,74.41371,325.0977,0.64639103,78.94722,325.31693,0.95373154,73.412315,324.08466,0.886076,147.33992,298.15427,0.7635738,132.2615,304.51953,0.88501304,116.99155,311.86316,0.8890985,103.70261,317.77417,0.7913577,165.28728,330.98953,0.8053809
169,174.95045,277.90524,0.65859735,181.69751,277.91873,0.95845294,167.93388,278.1178,0.945784,157.53426,286.28284,0.754347,141.44215,292.69888,0.89249545,128.9378,303.03986,0.92742026,121.92687,309.63876,0.9287102,110.56761,320.5638,0.8913334
170,179.02005,273.54083,0.6709319,184.2456,273.60623,0.9865502,172.22989,274.00092,0.91777074,162.81055,282.1342,0.7856444,146.34007,288.82983,0.90234965,133.76233,297.9986,0.92737347,126.64463,306.845,0.8912687,113.91392,319.3667,0.94020706
171,181.3562,271.93698,0.7012234,188.60643,271.69238,0.9648121,173.8379,272.78394,1,164.56532,279.91315,0.8250672,146.6954,287.7703,0.9702596,137.27583,295.34613,0.8918758,128.18196,304.91522,0.8655292,115.11943,318.08722,0.95842725
172,147.09203,262.67218,0.788336,155.293,264.1821,0.97881293,140.76451,262.73114,1,157.93217,274.4235,0.83439004,169.4763,282.06317,0.8301879,177.4121,290.01202,0.8241085,184.96152,295.81546,0.79077655,192.01257,303.50366,0.80396485
173,68.25219,241.79301,0.5853088,73.77749,241.78058,0.88313466,66.85364,239.7584,0.8735384,104.94574,248.84772,0.8735803,131.36661,252.73547,0.8311918,157.51173,259.12146,0.8679041,181.62279,265.4459,0.7456929,206.92453,272.5298,0.7134896
174,69.278206,239.18004,0.5692504,75.13129,239.96942,0.87778926,67.34863,237.86331,0.8788459,104.59889,245.95067,0.8637926,137.79784,249.35953,0.83295983,168.66888,257.093,0.840407,199.24292,265.8038,0.73585093,235.0261,274.1605,0.7942139
175,71.09644,239.67046,0.634667,77.778046,240.00981,0.9144079,69.24102,238.23322,0.90852576,106.9642,245.94043,0.88328946,139.30322,249.56349,0.8307244,170.58635,256.744,0.84819734,201.44168,265.53418,0.7119301,239.09392,275.0618,0.79526997
176,72.6128,240.0047,0.59956867,78.87403,240.23494,0.8940044,71.55457,237.93822,0.8983675,109.69225,245.49898,0.8560796,141.73085,249.29535,0.8411351,172.81625,256.25415,0.86511105,205.33871,265.27725,0.71894836,239.62224,273.4338,0.7690476
177,74.4884,240.89125,0.60684997,79.975334,240.72545,0.92218167,72.813995,238.12207,0.9045408,110.863945,245.39464,0.8764886,142.77333,249.03479,0.8754717,173.59125,255.90663,0.8595404,207.0397,264.86426,0.738589,241.18817,273.06985,0.794204
178,75.524315,241.1572,0.6043721,80.77523,240.95769,0.92032534,73.0124,238.67783,0.88810825,112.09663,245.39055,0.8780016,143.81578,248.90121,0.89188534,174.20567,255.63309,0.8696416,207.46272,264.08197,0.7490569,240.67467,272.03598,0.7942405
179,75.543594,240.43802,0.6050128,80.96318,241.0834,0.92594445,73.1898,238.74124,0.8914655,112.70036,245.40202,0.87201077,144.46022,248.50179,0.9054052,174.92027,255.06157,0.86456066,207.43086,263.25946,0.74957776,240.87808,270.8333,0.7973521
180,76.154785,240.50082,0.58111113,81.45199,241.14928,0.913341,75.02887,238.37656,0.88109815,113.463615,245.75476,0.8589492,146.13065,249.10794,0.8959896,177.25638,255.36176,0.87151426,209.50096,262.68857,0.77404934,245.26192,270.33597,0.81485796
181,65.68872,222.3059,0.4171858,70.462524,223.0614,0.81435966,67.51244,219.69623,0.81368303,97.58059,234.42577,0.8854314,126.6963,240.6073,0.8405675,158.85577,251.36812,0.8815316,185.11264,262.76578,0.76023203,217.31561,272.9034,0.8253541
182,66.76072,197.29979,0.3196155,69.017265,197.73758,0.7411471,68.34799,193.60303,0.7228774,96.89783,216.20512,0.86000085,121.90399,226.45406,0.81686467,148.8912,244.27214,0.84978247,175.03294,261.4864,0.77956706,205.00002,276.0897,0.8844092
183,66.73811,195.4907,0.33035186,69.80452,195.867,0.742985,68.98717,191.8617,0.7270627,97.80189,213.91235,0.82687074,124.10201,225.02328,0.8047715,151.65622,241.53532,0.8702436,176.6414,259.30475,0.8430293,205.96657,274.3479,0.87867373
184,67.44772,195.29958,0.35492438,70.704,195.69218,0.7619654,69.24793,191.82826,0.7419571,98.17074,213.50122,0.8076432,124.9863,224.73972,0.8041357,153.1743,241.06622,0.8625724,178.38264,258.62723,0.8286778,206.22047,273.73337,0.8704044
185,67.44221,195.24167,0.3443621,70.48507,195.53253,0.75442344,69.37414,191.72583,0.73028105,98.96076,211.86725,0.81617916,125.08501,222.97504,0.8075005,154.30196,241.33517,0.8778154,179.34618,257.9757,0.82903206,207.8295,273.87326,0.92044336
186,66.88044,194.66487,0.35622397,70.789055,195.76663,0.7614848,69.204254,191.88939,0.7406117,99.3532,211.6167,0.820694,125.65806,222.48518,0.8250536,155.10475,240.79439,0.86128306,180.57333,257.46692,0.79875386,208.4727,272.2251,0.90001327
187,68.07333,195.14381,0.37134528,71.51196,195.47464,0.7694897,69.80036,191.44292,0.7506458,99.11678,213.2499,0.82178617,125.50025,224.23146,0.82961375,152.8059,239.25546,0.8844385,179.24902,253.6277,0.8001314,206.36443,266.36572,0.9088266
